rule,param,live,demo,n_stop,elapsed_s,time_saved_s,dev_pos_mm,dev_rot_deg,abs_pos_mm,abs_rot_deg,failed
usable,1,pick_up_mug_002,pick_up_mug_007,1,0.0069,2.9953,3.0865,0.3019,570.3546,54.013,0
usable,1,pick_up_mug_002,pick_up_mug_008,1,0.0169,2.9904,552.6052,55.0763,79.8004,5.2897,0
usable,1,pick_up_mug_003,pick_up_mug_001,1,0.0161,2.9885,17.9902,1.6301,704.9152,67.9725,0
usable,1,pick_up_mug_003,pick_up_mug_002,1,0.0062,2.9955,1.3198,0.1083,120.4293,12.8445,0
usable,1,pick_up_mug_003,pick_up_mug_004,1,0.0078,2.9947,43.4043,3.9559,536.4469,53.2742,0
usable,1,pick_up_mug_003,pick_up_mug_005,1,0.0101,2.9957,6.9448,0.6253,852.6833,88.8969,0
usable,1,pick_up_mug_003,pick_up_mug_006,1,0.0103,2.9925,130.0531,11.9924,52.3824,3.9851,0
usable,1,pick_up_mug_003,pick_up_mug_007,1,0.0063,2.9942,0.4758,0.0508,685.1924,66.8376,0
usable,1,pick_up_mug_003,pick_up_mug_008,1,0.0167,2.9862,585.6553,56.8591,161.0961,13.7084,0
usable,1,pick_up_mug_004,pick_up_mug_001,1,0.0182,2.9906,0.0,0.0,999.9678,117.419,0
usable,1,pick_up_mug_004,pick_up_mug_002,1,0.0073,2.9967,9.8116,0.9276,618.0273,65.9231,0
usable,1,pick_up_mug_004,pick_up_mug_003,1,0.0067,2.9962,10.2313,0.9871,514.0553,53.4373,0
usable,1,pick_up_mug_004,pick_up_mug_005,1,0.0146,2.9897,7.0072,0.5605,373.5697,36.0635,0
usable,1,pick_up_mug_004,pick_up_mug_006,1,0.0136,2.9895,9.8463,0.7092,742.3921,82.0394,0
usable,1,pick_up_mug_004,pick_up_mug_007,1,0.0065,2.9972,9.2772,0.8335,1024.1429,119.7853,0
usable,1,pick_up_mug_004,pick_up_mug_008,1,0.0172,2.9929,528.3254,53.2897,705.329,72.6249,0
usable,1,pick_up_mug_005,pick_up_mug_001,1,0.0161,2.9844,1.0726,0.1021,1063.0342,144.2727,0
usable,1,pick_up_mug_005,pick_up_mug_002,1,0.007,2.9937,49.8453,4.9426,780.147,89.1399,0
usable,1,pick_up_mug_005,pick_up_mug_003,1,0.007,3.0009,98.9175,9.9374,691.7708,76.7083,0
usable,1,pick_up_mug_005,pick_up_mug_004,1,0.0094,3.0034,11.1271,1.1176,340.8349,34.1723,0
usable,1,pick_up_mug_005,pick_up_mug_006,1,0.0141,2.9935,0.8871,0.089,944.0912,119.4456,0
usable,1,pick_up_mug_005,pick_up_mug_007,1,0.0061,2.9959,58.7259,5.9298,1078.7431,142.9889,0
usable,1,pick_up_mug_005,pick_up_mug_008,1,0.0174,2.9898,527.4058,55.5007,859.6083,96.5267,0
usable,1,pick_up_mug_006,pick_up_mug_001,1,0.0167,2.9839,11.7639,1.1694,528.8881,55.5504,0
usable,1,pick_up_mug_006,pick_up_mug_002,1,0.0131,2.9908,52.3621,5.2073,99.9509,9.7534,0
usable,1,pick_up_mug_006,pick_up_mug_003,1,0.0142,2.9991,86.7623,8.5553,50.8486,3.1973,0
usable,1,pick_up_mug_006,pick_up_mug_004,1,0.0149,2.9891,13.3835,1.2393,603.0491,69.9269,0
usable,1,pick_up_mug_006,pick_up_mug_005,1,0.0168,2.9914,23.0504,2.2922,879.2532,110.031,0
usable,1,pick_up_mug_006,pick_up_mug_007,1,0.0151,2.9934,33.3781,3.0705,586.1857,63.3011,0
usable,1,pick_up_mug_006,pick_up_mug_008,1,0.0188,2.9827,426.9606,60.8741,523.1981,58.9066,0
usable,1,pick_up_mug_007,pick_up_mug_001,1,0.019,2.988,442.0287,46.3174,445.8601,48.4451,0
usable,1,pick_up_mug_007,pick_up_mug_002,1,0.0157,2.9861,331.7847,55.9949,259.3031,40.2364,0
usable,1,pick_up_mug_007,pick_up_mug_003,1,0.0157,2.9844,315.796,56.2357,348.7815,47.0099,0
usable,1,pick_up_mug_007,pick_up_mug_004,1,0.0126,2.9875,302.3688,55.5872,788.6599,91.6965,0
usable,1,pick_up_mug_007,pick_up_mug_005,1,0.0198,2.9937,406.1695,42.6951,1016.8233,168.9667,0
usable,1,pick_up_mug_007,pick_up_mug_006,1,0.0166,2.9842,517.2067,75.6352,78.2001,48.0346,0
usable,1,pick_up_mug_007,pick_up_mug_008,1,0.0177,2.9824,72.2131,7.5763,220.7314,24.8802,0
usable,1,pick_up_mug_008,pick_up_mug_001,1,0.0165,2.9902,5.9229,0.5057,185.9353,13.014,0
usable,1,pick_up_mug_008,pick_up_mug_002,1,0.0141,2.989,3.2543,0.3335,629.3788,62.4922,0
usable,1,pick_up_mug_008,pick_up_mug_003,1,0.0106,2.9945,4.7008,0.4844,719.5229,75.3592,0
usable,1,pick_up_mug_008,pick_up_mug_004,1,0.0091,2.992,32.1997,3.0328,1066.4403,128.6452,0
usable,1,pick_up_mug_008,pick_up_mug_005,1,0.0156,2.9908,20.6619,1.9862,1186.3534,169.6558,0
usable,1,pick_up_mug_008,pick_up_mug_006,1,0.0144,3.0008,76.0697,7.3497,652.9303,69.0136,0
usable,1,pick_up_mug_008,pick_up_mug_007,1,0.0087,2.9933,106.3125,10.5677,73.1916,8.6964,0
usable,2,pick_up_mug_001,pick_up_mug_002,2,0.0145,2.9956,51.9133,6.1829,243.56,25.6638,0
usable,2,pick_up_mug_001,pick_up_mug_003,2,0.0165,2.9937,39.2335,4.6438,319.3041,38.3037,0
usable,2,pick_up_mug_001,pick_up_mug_004,2,0.0144,2.9906,45.2115,5.341,663.2482,91.4922,0
usable,2,pick_up_mug_001,pick_up_mug_005,2,0.0279,2.9796,28.6244,3.4195,818.0776,124.6981,0
usable,2,pick_up_mug_001,pick_up_mug_006,2,0.0244,2.9858,74.3814,8.8756,279.8531,34.0433,0
usable,2,pick_up_mug_001,pick_up_mug_007,2,0.0162,2.9853,1.0476,0.1249,218.1032,28.8636,0
usable,2,pick_up_mug_001,pick_up_mug_008,2,0.031,2.9696,8.6952,1.0586,188.0168,20.2772,0
usable,2,pick_up_mug_002,pick_up_mug_001,2,0.0324,2.9708,18.6403,1.7455,596.8584,55.3831,0
usable,2,pick_up_mug_002,pick_up_mug_003,2,0.0136,2.9881,2.09,0.1972,116.432,12.7991,0
usable,2,pick_up_mug_002,pick_up_mug_004,2,0.0135,2.9904,22.0673,2.0079,627.6773,65.9112,0
usable,2,pick_up_mug_002,pick_up_mug_005,2,0.02,2.981,20.713,1.9997,943.958,105.8586,0
usable,2,pick_up_mug_002,pick_up_mug_006,2,0.0174,2.9855,56.7726,5.4042,104.5956,9.5978,0
usable,2,pick_up_mug_002,pick_up_mug_007,2,0.0134,2.9888,3.0865,0.3019,570.3546,54.013,0
usable,2,pick_up_mug_002,pick_up_mug_008,2,0.0334,2.9739,552.6052,55.0763,79.8004,5.2897,0
usable,2,pick_up_mug_003,pick_up_mug_001,2,0.0319,2.9727,17.9902,1.6301,704.9152,67.9725,0
usable,2,pick_up_mug_003,pick_up_mug_002,2,0.0125,2.9891,1.1821,0.0964,120.4843,12.8505,0
usable,2,pick_up_mug_003,pick_up_mug_004,2,0.0137,2.9888,43.3852,3.9543,536.4592,53.2753,0
usable,2,pick_up_mug_003,pick_up_mug_005,2,0.0219,2.9839,6.9448,0.6253,852.6833,88.8969,0
usable,2,pick_up_mug_003,pick_up_mug_006,2,0.0232,2.9795,16.3922,1.5376,184.2791,17.1599,0
usable,2,pick_up_mug_003,pick_up_mug_007,2,0.0157,2.9849,0.0333,0.0037,685.3862,66.8585,0
usable,2,pick_up_mug_003,pick_up_mug_008,2,0.0331,2.9697,585.4642,56.8393,161.2999,13.7285,0
usable,2,pick_up_mug_004,pick_up_mug_001,2,0.0342,2.9747,0.0,0.0,999.9678,117.419,0
usable,2,pick_up_mug_004,pick_up_mug_002,2,0.0158,2.9882,9.8116,0.9276,618.0273,65.9231,0
usable,2,pick_up_mug_004,pick_up_mug_003,2,0.0146,2.9883,10.2313,0.9871,514.0553,53.4373,0
usable,2,pick_up_mug_004,pick_up_mug_005,2,0.0233,2.9809,7.0079,0.5605,373.5684,36.0634,0
usable,2,pick_up_mug_004,pick_up_mug_006,2,0.0267,2.9763,9.9624,0.7565,741.6153,81.9455,0
usable,2,pick_up_mug_004,pick_up_mug_007,2,0.0194,2.9843,12.3697,1.1774,1033.0783,121.5134,0
usable,2,pick_up_mug_004,pick_up_mug_008,2,0.0342,2.9759,528.3254,53.2897,705.329,72.6249,0
usable,2,pick_up_mug_005,pick_up_mug_001,2,0.0324,2.9682,1.0726,0.1021,1063.0342,144.2727,0
usable,2,pick_up_mug_005,pick_up_mug_002,2,0.0193,2.9813,49.831,4.9416,780.1536,89.1407,0
usable,2,pick_up_mug_005,pick_up_mug_003,2,0.0194,2.9884,43.7413,4.3893,733.7325,82.244,0
usable,2,pick_up_mug_005,pick_up_mug_004,2,0.0153,2.9975,9.4517,0.9496,342.4022,34.3387,0
usable,2,pick_up_mug_005,pick_up_mug_006,2,0.024,2.9836,0.8871,0.089,944.0912,119.4456,0
usable,2,pick_up_mug_005,pick_up_mug_007,2,0.0193,2.9827,77.0121,7.8088,1113.0399,156.59,0
usable,2,pick_up_mug_005,pick_up_mug_008,2,0.0259,2.9813,0.0414,0.0069,1106.0184,151.6922,0
usable,2,pick_up_mug_006,pick_up_mug_001,2,0.0337,2.9669,5.1046,0.5062,534.5761,56.2024,0
usable,2,pick_up_mug_006,pick_up_mug_002,2,0.028,2.9758,52.3621,5.2073,99.9509,9.7534,0
usable,2,pick_up_mug_006,pick_up_mug_003,2,0.0298,2.9835,86.7623,8.5553,50.8486,3.1973,0
usable,2,pick_up_mug_006,pick_up_mug_004,2,0.0259,2.9781,13.3835,1.2393,603.0491,69.9269,0
usable,2,pick_up_mug_006,pick_up_mug_005,2,0.0331,2.9751,23.0504,2.2922,879.2532,110.031,0
usable,2,pick_up_mug_006,pick_up_mug_007,2,0.0299,2.9785,33.3781,3.0705,586.1857,63.3011,0
usable,2,pick_up_mug_006,pick_up_mug_008,2,0.0377,2.9638,426.9606,60.8741,523.1981,58.9066,0
usable,2,pick_up_mug_007,pick_up_mug_001,2,0.0385,2.9686,416.5651,43.2056,419.198,45.2039,0
usable,2,pick_up_mug_007,pick_up_mug_002,2,0.0319,2.9699,331.7847,55.9949,259.3031,40.2364,0
usable,2,pick_up_mug_007,pick_up_mug_003,2,0.0323,2.9678,315.796,56.2357,348.7815,47.0099,0
usable,2,pick_up_mug_007,pick_up_mug_004,2,0.0296,2.9705,302.3688,55.5872,788.6599,91.6965,0
usable,2,pick_up_mug_007,pick_up_mug_005,2,0.0364,2.9772,11.5205,1.1823,1096.9535,161.7609,0
usable,2,pick_up_mug_007,pick_up_mug_006,2,0.022,2.9788,0.0,0.0,529.416,58.1882,0
usable,2,pick_up_mug_007,pick_up_mug_008,2,0.0279,2.9722,58.3371,6.1421,234.3619,26.3443,0
usable,2,pick_up_mug_008,pick_up_mug_001,2,0.031,2.9757,6.0026,0.5129,185.973,13.02,0
usable,2,pick_up_mug_008,pick_up_mug_002,2,0.0212,2.982,3.2543,0.3335,629.3788,62.4922,0
usable,2,pick_up_mug_008,pick_up_mug_003,2,0.0178,2.9873,4.7325,0.4911,719.5356,75.3634,0
usable,2,pick_up_mug_008,pick_up_mug_004,2,0.0161,2.985,32.2883,3.04,1066.4078,128.6388,0
usable,2,pick_up_mug_008,pick_up_mug_005,2,0.0255,2.981,19.8234,1.9066,1186.2648,169.5773,0
usable,2,pick_up_mug_008,pick_up_mug_006,2,0.0288,2.9864,34.4618,3.3212,615.6789,64.9863,0
usable,2,pick_up_mug_008,pick_up_mug_007,2,0.0165,2.9855,106.3125,10.5677,73.1916,8.6964,0
usable,3,pick_up_mug_001,pick_up_mug_002,3,0.0233,2.9867,51.9136,6.1829,243.5596,25.6637,0
usable,3,pick_up_mug_001,pick_up_mug_003,3,0.0264,2.9838,39.2335,4.6438,319.3041,38.3037,0
usable,3,pick_up_mug_001,pick_up_mug_004,3,0.0229,2.9821,45.2112,5.341,663.2485,91.4922,0
usable,3,pick_up_mug_001,pick_up_mug_005,3,0.0423,2.9652,28.6244,3.4195,818.0776,124.6981,0
usable,3,pick_up_mug_001,pick_up_mug_006,3,0.0334,2.9767,74.3814,8.8756,279.8531,34.0433,0
usable,3,pick_up_mug_001,pick_up_mug_007,3,0.0261,2.9754,1.1364,0.1327,218.1788,28.8713,0
usable,3,pick_up_mug_001,pick_up_mug_008,3,0.0478,2.9528,8.2478,0.9896,187.5409,20.2187,0
usable,3,pick_up_mug_002,pick_up_mug_001,3,0.0472,2.9559,18.6403,1.7455,596.8584,55.3831,0
usable,3,pick_up_mug_002,pick_up_mug_003,3,0.0193,2.9824,0.0,0.0,114.7661,12.63,0
usable,3,pick_up_mug_002,pick_up_mug_004,3,0.0198,2.9841,22.0673,2.0079,627.6773,65.9112,0
usable,3,pick_up_mug_002,pick_up_mug_005,3,0.0318,2.9692,20.713,1.9997,943.958,105.8586,0
usable,3,pick_up_mug_002,pick_up_mug_006,3,0.027,2.9759,56.7726,5.4042,104.5956,9.5978,0
usable,3,pick_up_mug_002,pick_up_mug_007,3,0.0188,2.9833,3.0865,0.3019,570.3546,54.013,0
usable,3,pick_up_mug_002,pick_up_mug_008,4,0.048,2.9594,26.6571,2.5749,636.4442,62.3901,0
usable,3,pick_up_mug_003,pick_up_mug_001,3,0.0467,2.9579,17.9902,1.6301,704.9152,67.9725,0
usable,3,pick_up_mug_003,pick_up_mug_002,3,0.0197,2.982,1.1312,0.0922,120.5045,12.8527,0
usable,3,pick_up_mug_003,pick_up_mug_004,3,0.0205,2.982,43.3852,3.9543,536.4592,53.2753,0
usable,3,pick_up_mug_003,pick_up_mug_005,3,0.0341,2.9717,6.9448,0.6253,852.6833,88.8969,0
usable,3,pick_up_mug_003,pick_up_mug_006,3,0.0285,2.9743,12.6729,1.168,180.8867,16.833,0
usable,3,pick_up_mug_003,pick_up_mug_007,3,0.0226,2.978,0.0123,0.0011,685.4062,66.8606,0
usable,3,pick_up_mug_003,pick_up_mug_008,3,0.0439,2.959,50.6354,4.6881,748.7791,75.1793,0
usable,3,pick_up_mug_004,pick_up_mug_001,3,0.0499,2.959,0.0,0.0,999.9678,117.419,0
usable,3,pick_up_mug_004,pick_up_mug_002,3,0.0291,2.9749,9.452,0.8983,618.0385,65.9236,0
usable,3,pick_up_mug_004,pick_up_mug_003,3,0.0315,2.9714,10.2313,0.9871,514.0553,53.4373,0
usable,3,pick_up_mug_004,pick_up_mug_005,3,0.0376,2.9667,7.108,0.5785,374.0455,36.1118,0
usable,3,pick_up_mug_004,pick_up_mug_006,3,0.0391,2.964,9.9624,0.7565,741.6153,81.9455,0
usable,3,pick_up_mug_004,pick_up_mug_007,3,0.0262,2.9775,12.3697,1.1774,1033.0783,121.5134,0
usable,3,pick_up_mug_004,pick_up_mug_008,3,0.0525,2.9576,314.5073,75.739,1068.4853,129.0296,0
usable,3,pick_up_mug_005,pick_up_mug_001,3,0.0479,2.9527,1.0726,0.1021,1063.0342,144.2727,0
usable,3,pick_up_mug_005,pick_up_mug_002,3,0.0319,2.9688,5.8187,0.6731,815.9954,94.52,0
usable,3,pick_up_mug_005,pick_up_mug_003,3,0.0322,2.9757,11.3681,1.1385,757.5396,85.4878,0
usable,3,pick_up_mug_005,pick_up_mug_004,3,0.0236,2.9892,5.0264,0.5092,346.5379,34.7774,0
usable,3,pick_up_mug_005,pick_up_mug_006,3,0.0346,2.973,0.8871,0.089,944.0912,119.4456,0
usable,3,pick_up_mug_005,pick_up_mug_007,3,0.0265,2.9755,77.0121,7.8088,1113.0399,156.59,0
usable,3,pick_up_mug_005,pick_up_mug_008,3,0.0441,2.9631,0.0414,0.0069,1106.0184,151.6922,0
usable,3,pick_up_mug_006,pick_up_mug_001,3,0.0504,2.9502,5.1046,0.5062,534.5761,56.2024,0
usable,3,pick_up_mug_006,pick_up_mug_002,3,0.0341,2.9697,52.3621,5.2073,99.9509,9.7534,0
usable,3,pick_up_mug_006,pick_up_mug_003,3,0.037,2.9763,86.7623,8.5553,50.8486,3.1973,0
usable,3,pick_up_mug_006,pick_up_mug_004,3,0.033,2.971,13.3835,1.2393,603.0491,69.9269,0
usable,3,pick_up_mug_006,pick_up_mug_005,3,0.047,2.9612,23.0504,2.2922,879.2532,110.031,0
usable,3,pick_up_mug_006,pick_up_mug_007,3,0.0375,2.9709,33.3781,3.0705,586.1857,63.3011,0
usable,3,pick_up_mug_006,pick_up_mug_008,3,0.053,2.9485,426.9606,60.8741,523.1981,58.9066,0
usable,3,pick_up_mug_007,pick_up_mug_001,3,0.0544,2.9526,1.4036,0.1484,36.1867,4.0156,0
usable,3,pick_up_mug_007,pick_up_mug_002,3,0.0393,2.9625,0.3425,0.0862,527.8426,53.9334,0
usable,3,pick_up_mug_007,pick_up_mug_003,4,0.044,2.9561,0.228,0.03,613.5165,66.631,0
usable,3,pick_up_mug_007,pick_up_mug_004,3,0.0357,2.9644,4.7561,0.7836,959.9658,119.841,0
usable,3,pick_up_mug_007,pick_up_mug_005,3,0.0512,2.9623,11.5205,1.1823,1096.9535,161.7609,0
usable,3,pick_up_mug_007,pick_up_mug_006,3,0.0345,2.9664,0.0,0.0,529.416,58.1882,0
usable,3,pick_up_mug_007,pick_up_mug_008,3,0.0423,2.9578,58.3371,6.1421,234.3619,26.3443,0
usable,3,pick_up_mug_008,pick_up_mug_001,3,0.037,2.9697,6.0026,0.5129,185.973,13.02,0
usable,3,pick_up_mug_008,pick_up_mug_002,3,0.0307,2.9724,3.2543,0.3335,629.3788,62.4922,0
usable,3,pick_up_mug_008,pick_up_mug_003,3,0.0273,2.9778,4.7325,0.4911,719.5356,75.3634,0
usable,3,pick_up_mug_008,pick_up_mug_004,3,0.0239,2.9772,32.2706,3.0386,1066.4161,128.64,0
usable,3,pick_up_mug_008,pick_up_mug_005,3,0.0392,2.9673,19.8234,1.9066,1186.2648,169.5773,0
usable,3,pick_up_mug_008,pick_up_mug_006,3,0.0426,2.9726,34.4618,3.3212,615.6789,64.9863,0
usable,3,pick_up_mug_008,pick_up_mug_007,3,0.0239,2.9781,106.3125,10.5677,73.1916,8.6964,0
usable,5,pick_up_mug_001,pick_up_mug_002,5,0.037,2.9731,51.9136,6.1829,243.5596,25.6637,0
usable,5,pick_up_mug_001,pick_up_mug_003,5,0.0412,2.969,39.2335,4.6438,319.3041,38.3037,0
usable,5,pick_up_mug_001,pick_up_mug_004,5,0.0354,2.9697,45.2112,5.341,663.2485,91.4922,0
usable,5,pick_up_mug_001,pick_up_mug_005,5,0.065,2.9425,28.6116,3.418,818.0832,124.6997,0
usable,5,pick_up_mug_001,pick_up_mug_006,5,0.0454,2.9648,74.3814,8.8756,279.8531,34.0433,0
usable,5,pick_up_mug_001,pick_up_mug_007,5,0.0445,2.957,1.1364,0.1327,218.1788,28.8713,0
usable,5,pick_up_mug_001,pick_up_mug_008,5,0.0775,2.9231,8.2478,0.9896,187.5409,20.2187,0
usable,5,pick_up_mug_002,pick_up_mug_001,5,0.076,2.9271,18.6403,1.7455,596.8584,55.3831,0
usable,5,pick_up_mug_002,pick_up_mug_003,5,0.0312,2.9705,0.0,0.0,114.7661,12.63,0
usable,5,pick_up_mug_002,pick_up_mug_004,5,0.0311,2.9728,22.0673,2.0079,627.6773,65.9112,0
usable,5,pick_up_mug_002,pick_up_mug_005,5,0.0497,2.9514,20.713,1.9997,943.958,105.8586,0
usable,5,pick_up_mug_002,pick_up_mug_006,5,0.0428,2.9601,56.7726,5.4042,104.5956,9.5978,0
usable,5,pick_up_mug_002,pick_up_mug_007,5,0.0303,2.9719,3.0865,0.3019,570.3546,54.013,0
usable,5,pick_up_mug_002,pick_up_mug_008,6,0.0818,2.9255,26.6571,2.5749,636.4442,62.3901,0
usable,5,pick_up_mug_003,pick_up_mug_001,5,0.0763,2.9283,17.9902,1.6301,704.9152,67.9725,0
usable,5,pick_up_mug_003,pick_up_mug_002,5,0.0305,2.9711,1.0965,0.0888,120.5198,12.8545,0
usable,5,pick_up_mug_003,pick_up_mug_004,5,0.0325,2.9701,43.4007,3.9557,536.4489,53.2743,0
usable,5,pick_up_mug_003,pick_up_mug_005,5,0.0542,2.9516,6.9448,0.6253,852.6833,88.8969,0
usable,5,pick_up_mug_003,pick_up_mug_006,5,0.0489,2.9539,12.6729,1.168,180.8867,16.833,0
usable,5,pick_up_mug_003,pick_up_mug_007,5,0.0387,2.9619,0.0123,0.0011,685.4062,66.8606,0
usable,5,pick_up_mug_003,pick_up_mug_008,5,0.0669,2.9359,50.6817,4.6914,748.8171,75.1825,0
usable,5,pick_up_mug_004,pick_up_mug_001,5,0.0775,2.9314,0.0,0.0,999.9678,117.419,0
usable,5,pick_up_mug_004,pick_up_mug_002,5,0.0415,2.9624,9.452,0.8983,618.0385,65.9236,0
usable,5,pick_up_mug_004,pick_up_mug_003,5,0.0441,2.9588,10.2316,0.9871,514.0551,53.4373,0
usable,5,pick_up_mug_004,pick_up_mug_005,5,0.0607,2.9436,7.108,0.5785,374.0455,36.1118,0
usable,5,pick_up_mug_004,pick_up_mug_006,5,0.0652,2.9378,9.9624,0.7565,741.6153,81.9455,0
usable,5,pick_up_mug_004,pick_up_mug_007,5,0.04,2.9637,12.3697,1.1774,1033.0783,121.5134,0
usable,5,pick_up_mug_004,pick_up_mug_008,5,0.0796,2.9305,29.7251,2.8755,1065.4701,128.5178,0
usable,5,pick_up_mug_005,pick_up_mug_001,5,0.0795,2.921,1.0726,0.1021,1063.0342,144.2727,0
usable,5,pick_up_mug_005,pick_up_mug_002,5,0.0513,2.9494,5.8187,0.6731,815.9954,94.52,0
usable,5,pick_up_mug_005,pick_up_mug_003,5,0.051,2.9568,11.3681,1.1385,757.5396,85.4878,0
usable,5,pick_up_mug_005,pick_up_mug_004,5,0.0356,2.9772,5.0264,0.5092,346.5379,34.7774,0
usable,5,pick_up_mug_005,pick_up_mug_006,5,0.0596,2.948,0.8871,0.089,944.0912,119.4456,0
usable,5,pick_up_mug_005,pick_up_mug_007,5,0.0475,2.9545,77.0121,7.8088,1113.0399,156.59,0
usable,5,pick_up_mug_005,pick_up_mug_008,5,0.0699,2.9372,0.0348,0.0055,1106.0179,151.6918,0
usable,5,pick_up_mug_006,pick_up_mug_001,5,0.0846,2.916,5.1046,0.5062,534.5761,56.2024,0
usable,5,pick_up_mug_006,pick_up_mug_002,5,0.0478,2.956,52.3568,5.2069,99.9481,9.753,0
usable,5,pick_up_mug_006,pick_up_mug_003,5,0.0525,2.9608,86.7647,8.5556,50.8486,3.197,0
usable,5,pick_up_mug_006,pick_up_mug_004,5,0.0494,2.9546,9.0089,0.8163,606.1826,70.3269,0
usable,5,pick_up_mug_006,pick_up_mug_005,5,0.0763,2.9319,23.0504,2.2922,879.2532,110.031,0
usable,5,pick_up_mug_006,pick_up_mug_007,5,0.0568,2.9517,33.3781,3.0705,586.1857,63.3011,0
usable,5,pick_up_mug_006,pick_up_mug_008,5,0.09,2.9114,433.479,62.4217,536.3215,60.6212,0
usable,5,pick_up_mug_007,pick_up_mug_001,5,0.0901,2.9169,1.4036,0.1484,36.1867,4.0156,0
usable,5,pick_up_mug_007,pick_up_mug_002,5,0.0536,2.9482,0.3787,0.0903,527.8624,53.9355,0
usable,5,pick_up_mug_007,pick_up_mug_003,6,0.0598,2.9404,0.0811,0.0121,613.5755,66.6389,0
usable,5,pick_up_mug_007,pick_up_mug_004,5,0.0501,2.95,4.6905,0.7845,959.9754,119.8431,0
usable,5,pick_up_mug_007,pick_up_mug_005,5,0.0841,2.9294,4.72,0.4822,1095.8306,161.0704,0
usable,5,pick_up_mug_007,pick_up_mug_006,5,0.0528,2.948,0.0,0.0,529.416,58.1882,0
usable,5,pick_up_mug_007,pick_up_mug_008,5,0.0626,2.9374,48.3154,5.1091,244.399,27.4035,0
usable,5,pick_up_mug_008,pick_up_mug_001,5,0.0641,2.9426,6.0026,0.5129,185.973,13.02,0
usable,5,pick_up_mug_008,pick_up_mug_002,5,0.0526,2.9505,3.2211,0.3299,629.3627,62.4904,0
usable,5,pick_up_mug_008,pick_up_mug_003,5,0.0506,2.9545,0.0,0.0,715.7155,74.9049,0
usable,5,pick_up_mug_008,pick_up_mug_004,6,0.0542,2.9469,32.2706,3.0386,1066.4161,128.64,0
usable,5,pick_up_mug_008,pick_up_mug_005,5,0.062,2.9445,19.8234,1.9066,1186.2648,169.5773,0
usable,5,pick_up_mug_008,pick_up_mug_006,5,0.0751,2.9401,31.0951,2.996,612.6467,64.6622,0
usable,5,pick_up_mug_008,pick_up_mug_007,5,0.0415,2.9605,106.3125,10.5677,73.1916,8.6964,0
usable,10,pick_up_mug_001,pick_up_mug_002,10,0.0775,2.9326,51.9169,6.1834,243.5562,25.6633,0
usable,10,pick_up_mug_001,pick_up_mug_003,10,0.0832,2.927,39.2545,4.646,319.2892,38.3018,0
usable,10,pick_up_mug_001,pick_up_mug_004,10,0.0734,2.9316,45.211,5.3409,663.2493,91.4922,0
usable,10,pick_up_mug_001,pick_up_mug_005,10,0.1254,2.8821,23.7388,2.8367,820.2054,125.2762,0
usable,10,pick_up_mug_001,pick_up_mug_006,10,0.1023,2.9079,74.3814,8.8756,279.8531,34.0433,0
usable,10,pick_up_mug_001,pick_up_mug_007,10,0.0948,2.9067,1.1364,0.1327,218.1788,28.8713,0
usable,10,pick_up_mug_001,pick_up_mug_008,10,0.1431,2.8575,2.4555,0.3054,182.5506,19.5352,0
usable,10,pick_up_mug_002,pick_up_mug_001,10,0.1462,2.857,18.6403,1.7455,596.8584,55.3831,0
usable,10,pick_up_mug_002,pick_up_mug_003,10,0.0646,2.9371,0.0,0.0,114.7661,12.63,0
usable,10,pick_up_mug_002,pick_up_mug_004,10,0.0632,2.9407,22.1897,2.0184,627.5561,65.8986,0
usable,10,pick_up_mug_002,pick_up_mug_005,10,0.1091,2.8919,20.713,1.9997,943.958,105.8586,0
usable,10,pick_up_mug_002,pick_up_mug_006,10,0.0812,2.9217,45.8442,4.3592,95.4639,8.558,0
usable,10,pick_up_mug_002,pick_up_mug_007,10,0.0618,2.9404,3.0865,0.3019,570.3546,54.013,0
usable,10,pick_up_mug_002,pick_up_mug_008,11,0.1631,2.8443,26.6571,2.5749,636.4442,62.3901,0
usable,10,pick_up_mug_003,pick_up_mug_001,10,0.15,2.8546,17.9902,1.6301,704.9152,67.9725,0
usable,10,pick_up_mug_003,pick_up_mug_002,10,0.0607,2.941,1.0913,0.0886,120.5206,12.8546,0
usable,10,pick_up_mug_003,pick_up_mug_004,10,0.0648,2.9377,43.4007,3.9557,536.4489,53.2743,0
usable,10,pick_up_mug_003,pick_up_mug_005,10,0.1041,2.9018,6.9448,0.6253,852.6833,88.8969,0
usable,10,pick_up_mug_003,pick_up_mug_006,10,0.0962,2.9066,12.6729,1.168,180.8867,16.833,0
usable,10,pick_up_mug_003,pick_up_mug_007,10,0.0776,2.923,0.0123,0.0011,685.4062,66.8606,0
usable,10,pick_up_mug_003,pick_up_mug_008,10,0.1432,2.8597,50.7382,4.6956,748.8606,75.1868,0
usable,10,pick_up_mug_004,pick_up_mug_001,10,0.1415,2.8674,0.0,0.0,999.9678,117.419,0
usable,10,pick_up_mug_004,pick_up_mug_002,10,0.0755,2.9285,0.9352,0.0898,623.695,66.6114,0
usable,10,pick_up_mug_004,pick_up_mug_003,10,0.0796,2.9233,10.2316,0.9871,514.0551,53.4373,0
usable,10,pick_up_mug_004,pick_up_mug_005,10,0.1212,2.883,0.0,0.0,371.0179,35.7902,0
usable,10,pick_up_mug_004,pick_up_mug_006,10,0.1269,2.8762,10.4069,0.8141,741.0574,81.8781,0
